site,dec_date,yyyymmdd hhmmss,wind_dir,wind_spd,HCFC142B,HCFC142B_sd,datetime_utc,api_wind_spd,api_wind_dir
alt,2017.297810,20170419 1651,112.250,2.401,22.940,0.010,2017-04-19 16:51:00+00:00,1.158,358.060
alt,2017.319930,20170427 1835,299.850,1.230,22.760,0.040,2017-04-27 18:35:00+00:00,1.614,346.757
alt,2017.355060,20170510 1422,228.530,7.990,22.910,0.000,2017-05-10 14:22:00+00:00,5.275,234.566
alt,2017.374380,20170517 1534,57.020,1.960,22.970,0.010,2017-05-17 15:34:00+00:00,1.975,260.534
alt,2017.399170,20170526 1644,321.500,0.833,22.940,0.030,2017-05-26 16:44:00+00:00,3.707,7.333
alt,2017.412680,20170531 1504,289.140,1.323,22.960,0.090,2017-05-31 15:04:00+00:00,0.607,11.273
alt,2017.439950,20170610 1357,227.150,6.520,23.030,0.210,2017-06-10 13:57:00+00:00,4.301,180.601
alt,2017.470350,20170621 1615,72.000,5.340,23.230,0.100,2017-06-21 16:15:00+00:00,3.005,103.750
alt,2017.492270,20170629 1616,331.090,8.918,22.810,0.010,2017-06-29 16:16:00+00:00,4.450,5.752
alt,2017.511300,20170706 1458,231.600,5.050,22.970,0.010,2017-07-06 14:58:00+00:00,1.764,73.933
alt,2017.536080,20170715 1602,69.040,1.670,23.140,0.010,2017-07-15 16:02:00+00:00,3.324,56.933
alt,2017.566110,20170726 1510,19.150,3.280,22.950,0.100,2017-07-26 15:10:00+00:00,3.382,34.844
alt,2017.585100,20170802 1326,220.390,12.350,22.920,0.030,2017-08-02 13:26:00+00:00,10.963,212.867
alt,2017.604450,20170809 1457,6.160,2.650,23.150,0.050,2017-08-09 14:57:00+00:00,3.779,7.651
alt,2017.686630,20170908 1455,266.700,3.870,23.200,0.080,2017-09-08 14:55:00+00:00,1.303,144.748
alt,2017.700400,20170913 1532,237.000,1.270,22.810,0.000,2017-09-13 15:32:00+00:00,0.312,201.500
alt,2017.719670,20170920 1616,205.600,8.232,23.050,0.120,2017-09-20 16:16:00+00:00,5.623,213.533
alt,2017.738630,20170927 1423,267.070,0.588,23.100,0.060,2017-09-27 14:23:00+00:00,0.850,124.294
alt,2017.760710,20171005 1548,232.230,0.637,23.240,0.070,2017-10-05 15:48:00+00:00,1.976,212.624
alt,2017.780120,20171012 1750,342.110,2.156,22.960,0.170,2017-10-12 17:50:00+00:00,2.572,337.500
alt,2017.796220,20171018 1454,277.500,2.548,23.070,0.040,2017-10-18 14:54:00+00:00,0.834,268.512
alt,2017.834540,20171101 1436,70.000,0.880,23.030,0.120,2017-11-01 14:36:00+00:00,6.424,344.600
alt,2017.853990,20171108 1657,211.410,2.744,22.940,0.010,2017-11-08 16:57:00+00:00,1.029,217.887
alt,2017.873140,20171115 1644,293.610,2.156,23.190,0.140,2017-11-15 16:44:00+00:00,2.019,260.533
alt,2017.892130,20171122 1503,232.390,4.116,23.080,0.120,2017-11-22 15:03:00+00:00,7.148,201.498
alt,2017.911430,20171129 1610,268.910,2.646,22.980,0.020,2017-11-29 16:10:00+00:00,2.245,278.134
alt,2017.930450,20171206 1444,208.720,2.695,22.940,0.160,2017-12-06 14:44:00+00:00,1.288,263.401
alt,2017.949770,20171213 1558,275.840,2.646,22.910,0.020,2017-12-13 15:58:00+00:00,4.387,218.933
alt,2017.971540,20171221 1439,231.790,1.519,22.920,0.000,2017-12-21 14:39:00+00:00,3.333,226.650
alt,2017.988110,20171227 1553,225.900,10.339,23.050,0.020,2017-12-27 15:53:00+00:00,7.998,217.650
alt,2018.007160,20180103 1443,225.000,5.194,23.030,0.020,2018-01-03 14:43:00+00:00,5.843,221.433
alt,2018.026510,20180110 1612,260.900,1.570,23.060,0.030,2018-01-10 16:12:00+00:00,2.336,239.806
alt,2018.045600,20180117 1525,287.500,2.010,22.830,0.050,2018-01-17 15:25:00+00:00,3.004,273.667
alt,2018.105970,20180208 1618,244.600,3.040,22.760,0.000,2018-02-08 16:18:00+00:00,4.000,212.099
alt,2018.122270,20180214 1503,291.300,1.960,22.820,0.110,2018-02-14 15:03:00+00:00,1.999,250.791
alt,2018.144270,20180222 1548,161.200,0.830,22.780,0.080,2018-02-22 15:48:00+00:00,2.292,84.119
alt,2018.262030,20180406 1521,166.900,0.830,22.860,0.070,2018-04-06 15:21:00+00:00,0.346,38.083
alt,2018.275560,20180411 1354,296.300,1.760,22.920,0.190,2018-04-11 13:54:00+00:00,1.722,285.318
alt,2018.295010,20180418 1615,177.400,1.760,22.900,0.140,2018-04-18 16:15:00+00:00,1.390,170.751
alt,2018.316750,20180426 1446,237.200,6.100,22.990,0.010,2018-04-26 14:46:00+00:00,2.426,24.601
alt,2018.333180,20180502 1441,192.300,7.500,22.870,0.130,2018-05-02 14:41:00+00:00,2.312,31.153
alt,2018.352390,20180509 1457,183.300,4.600,22.900,0.070,2018-05-09 14:57:00+00:00,3.643,143.200
alt,2018.377290,20180518 1705,0.400,8.200,22.830,0.000,2018-05-18 17:05:00+00:00,8.504,325.833
alt,2018.390840,20180523 1548,314.900,5.200,22.790,0.080,2018-05-23 15:48:00+00:00,6.966,342.608
alt,2018.432260,20180607 1835,323.600,2.300,23.020,0.330,2018-06-07 18:35:00+00:00,2.992,20.084
alt,2018.448430,20180613 1614,349.700,6.080,22.740,0.130,2018-06-13 16:14:00+00:00,6.029,337.233
alt,2018.467370,20180620 1409,288.200,2.300,22.890,0.140,2018-06-20 14:09:00+00:00,4.569,110.600
alt,2018.492430,20180629 1742,1.700,2.300,22.790,0.050,2018-06-29 17:42:00+00:00,4.649,356.800
alt,2018.511340,20180706 1519,207.600,6.500,22.800,0.100,2018-07-06 15:19:00+00:00,5.865,203.266
alt,2018.524940,20180711 1428,266.800,9.700,22.820,0.010,2018-07-11 14:28:00+00:00,2.181,254.463
alt,2018.544260,20180718 1542,202.000,9.300,22.760,0.010,2018-07-18 15:42:00+00:00,2.399,240.329
alt,2018.560530,20180724 1417,104.600,4.100,22.810,0.060,2018-07-24 14:17:00+00:00,3.771,91.765
alt,2018.588310,20180803 1737,192.900,9.400,22.660,0.070,2018-08-03 17:37:00+00:00,3.834,49.701
alt,2018.598910,20180807 1426,181.000,8.600,22.730,0.070,2018-08-07 14:26:00+00:00,5.535,182.867
alt,2018.623510,20180816 1356,202.000,9.800,22.690,0.100,2018-08-16 13:56:00+00:00,4.685,197.133
alt,2018.648690,20180825 1831,116.200,0.400,22.750,0.070,2018-08-25 18:31:00+00:00,2.458,104.617
alt,2018.679000,20180905 2005,187.800,1.300,22.590,0.050,2018-09-05 20:05:00+00:00,2.840,108.830
alt,2018.697610,20180912 1502,150.500,1.400,22.610,0.040,2018-09-12 15:02:00+00:00,2.194,126.654
alt,2018.722340,20180921 1543,185.600,2.000,22.540,0.040,2018-09-21 15:43:00+00:00,0.820,35.433
alt,2018.735900,20180926 1429,221.400,11.100,22.560,0.000,2018-09-26 14:29:00+00:00,9.453,227.000
alt,2018.755190,20181003 1530,180.000,1.200,22.640,0.010,2018-10-03 15:30:00+00:00,1.530,224.500
alt,2018.774330,20181010 1506,233.400,15.100,22.690,0.030,2018-10-10 15:06:00+00:00,11.103,221.000
alt,2018.793820,20181017 1750,200.800,5.200,22.730,0.040,2018-10-17 17:50:00+00:00,0.995,206.516
alt,2018.815440,20181025 1513,247.100,5.800,22.870,0.120,2018-10-25 15:13:00+00:00,3.651,194.515
alt,2018.831980,20181031 1608,234.700,9.800,22.710,0.020,2018-10-31 16:08:00+00:00,4.197,229.799
alt,2018.851550,20181107 1935,340.500,3.400,22.960,0.250,2018-11-07 19:35:00+00:00,1.927,349.419
alt,2018.870420,20181114 1653,205.600,4.000,22.890,0.100,2018-11-14 16:53:00+00:00,3.615,212.883
alt,2018.930760,20181206 1727,216.100,1.400,23.000,0.010,2018-12-06 17:27:00+00:00,2.897,206.000
alt,2018.952490,20181214 1551,236.200,3.700,22.890,0.050,2018-12-14 15:51:00+00:00,4.000,223.550
alt,2018.969370,20181220 1939,273.700,1.700,22.810,0.040,2018-12-20 19:39:00+00:00,2.562,327.750
alt,2018.985340,20181226 1535,249.100,4.500,22.790,0.000,2018-12-26 15:35:00+00:00,3.349,210.917
alt,2019.004460,20190102 1503,281.800,2.000,22.820,0.020,2019-01-02 15:03:00+00:00,1.077,157.651
alt,2019.062080,20190123 1550,206.000,9.600,22.830,0.130,2019-01-23 15:50:00+00:00,3.453,281.886
alt,2019.081260,20190130 1548,193.000,3.000,22.730,0.060,2019-01-30 15:48:00+00:00,2.868,198.000
alt,2019.100530,20190206 1636,95.800,1.600,22.770,0.000,2019-02-06 16:36:00+00:00,0.312,315.000
alt,2019.119650,20190213 1606,203.600,3.600,22.680,0.010,2019-02-13 16:06:00+00:00,2.611,118.699
alt,2019.138840,20190220 1615,225.800,0.900,22.820,0.030,2019-02-20 16:15:00+00:00,0.900,209.825
alt,2019.157930,20190227 1528,205.900,2.400,22.940,0.050,2019-02-27 15:28:00+00:00,2.415,199.666
alt,2019.180100,20190307 1740,222.500,1.300,22.920,0.100,2019-03-07 17:40:00+00:00,1.750,246.666
alt,2019.196380,20190313 1618,296.200,3.900,22.690,0.010,2019-03-13 16:18:00+00:00,3.128,250.398
alt,2019.220940,20190322 1526,197.400,1.100,22.800,0.000,2019-03-22 15:26:00+00:00,1.339,211.926
alt,2019.237420,20190328 1550,222.700,6.900,22.850,0.030,2019-03-28 15:50:00+00:00,6.880,209.500
alt,2019.256770,20190404 1717,83.200,3.900,22.790,0.050,2019-04-04 17:17:00+00:00,2.466,56.717
alt,2019.273010,20190410 1535,177.800,9.300,23.050,0.080,2019-04-10 15:35:00+00:00,7.951,215.583
alt,2019.297610,20190419 1503,268.600,4.700,22.820,0.060,2019-04-19 15:03:00+00:00,3.704,229.000
alt,2019.314030,20190425 1454,337.200,2.500,22.760,0.020,2019-04-25 14:54:00+00:00,7.208,329.800
alt,2019.333670,20190502 1857,129.900,1.700,22.780,0.010,2019-05-02 18:57:00+00:00,2.845,347.950
alt,2019.355230,20190510 1551,289.000,0.400,23.060,0.080,2019-05-10 15:51:00+00:00,1.986,52.101
alt,2019.369090,20190515 1713,39.600,3.200,22.680,0.020,2019-05-15 17:13:00+00:00,6.100,350.000
alt,2019.412760,20190531 1548,4.100,8.300,22.710,0.050,2019-05-31 15:48:00+00:00,8.124,4.194
alt,2019.431830,20190607 1452,76.300,1.760,22.730,0.060,2019-06-07 14:52:00+00:00,2.257,335.068
alt,2019.445910,20190612 1812,219.500,15.700,22.670,0.020,2019-06-12 18:12:00+00:00,8.806,204.800
alt,2019.467370,20190620 1408,71.300,3.200,22.740,0.080,2019-06-20 14:08:00+00:00,2.331,72.947
alt,2019.541050,20190717 1137,55.600,2.800,22.890,0.050,2019-07-17 11:37:00+00:00,1.487,49.000
alt,2019.566050,20190726 1435,341.400,2.800,22.720,0.040,2019-07-26 14:35:00+00:00,4.542,355.172
alt,2019.579660,20190731 1349,232.100,10.000,22.770,0.050,2019-07-31 13:49:00+00:00,6.512,229.718
alt,2019.601630,20190808 1419,304.500,1.600,22.790,0.110,2019-08-08 14:19:00+00:00,0.710,331.140
alt,2019.618510,20190814 1807,55.200,1.900,22.680,0.000,2019-08-14 18:07:00+00:00,2.545,41.047
alt,2019.637330,20190821 1503,227.100,9.500,22.560,0.040,2019-08-21 15:03:00+00:00,4.682,208.050
alt,2019.656340,20190828 1330,233.600,6.500,22.630,0.060,2019-08-28 13:30:00+00:00,0.660,126.500
alt,2019.678180,20190905 1253,95.700,4.400,22.750,0.050,2019-09-05 12:53:00+00:00,2.643,143.534
alt,2019.694960,20190911 1551,337.600,7.600,22.880,0.170,2019-09-11 15:51:00+00:00,6.685,335.198
alt,2019.714090,20190918 1524,199.600,1.100,22.690,0.040,2019-09-18 15:24:00+00:00,0.940,322.000
alt,2019.733230,20190925 1508,221.600,7.600,22.770,0.270,2019-09-25 15:08:00+00:00,2.784,203.267
alt,2019.758240,20191004 1809,328.100,0.900,22.710,0.020,2019-10-04 18:09:00+00:00,5.027,316.700
alt,2019.771630,20191009 1527,222.400,15.200,22.770,0.080,2019-10-09 15:27:00+00:00,10.449,216.000
alt,2019.790830,20191016 1540,220.200,6.500,22.650,0.000,2019-10-16 15:40:00+00:00,5.720,205.335
alt,2019.810000,20191023 1536,215.300,8.200,22.750,0.150,2019-10-23 15:36:00+00:00,8.190,224.600
alt,2019.829090,20191030 1449,236.600,0.700,22.840,0.010,2019-10-30 14:49:00+00:00,2.273,225.367
alt,2019.848310,20191106 1513,207.600,1.700,22.700,0.090,2019-11-06 15:13:00+00:00,2.217,254.350
alt,2019.873020,20191115 1541,7.800,1.000,22.680,0.040,2019-11-15 15:41:00+00:00,7.463,333.847
alt,2019.886890,20191120 1707,283.000,4.500,22.580,0.020,2019-11-20 17:07:00+00:00,2.502,233.185
alt,2019.908860,20191128 1736,188.100,1.100,22.630,0.020,2019-11-28 17:36:00+00:00,0.718,138.461
alt,2019.927820,20191205 1541,256.800,1.300,22.580,0.030,2019-12-05 15:41:00+00:00,1.103,222.281
alt,2019.944360,20191211 1636,342.800,11.200,22.590,0.030,2019-12-11 16:36:00+00:00,9.952,331.000
alt,2019.963400,20191218 1523,247.300,1.300,22.560,0.020,2019-12-18 15:23:00+00:00,0.913,243.065
alt,2019.982970,20191225 1849,274.400,3.800,22.610,0.040,2019-12-25 18:49:00+00:00,2.009,226.084
alt,2020.007230,20200103 1533,260.000,2.800,22.640,0.010,2020-01-03 15:33:00+00:00,2.688,316.850
alt,2020.026410,20200110 1557,291.400,3.400,22.550,0.030,2020-01-10 15:57:00+00:00,2.705,268.000
alt,2020.097520,20200205 1637,109.100,2.700,22.520,0.030,2020-02-05 16:37:00+00:00,1.533,324.539
alt,2020.116720,20200212 1717,194.800,1.800,22.560,0.000,2020-02-12 17:17:00+00:00,0.975,131.713
alt,2020.135680,20200219 1550,175.800,1.500,22.520,0.030,2020-02-19 15:50:00+00:00,1.262,273.399
alt,2020.154820,20200226 1558,262.100,0.900,22.540,0.020,2020-02-26 15:58:00+00:00,1.462,241.867
alt,2020.212080,20200318 1455,278.500,3.300,22.360,0.010,2020-03-18 14:55:00+00:00,5.050,227.167
alt,2020.231180,20200325 1439,268.600,1.500,22.550,0.020,2020-03-25 14:39:00+00:00,1.133,276.305
alt,2020.253360,20200402 1730,241.100,6.000,22.540,0.070,2020-04-02 17:30:00+00:00,3.140,214.000
alt,2020.269690,20200408 1655,242.300,12.500,22.560,0.000,2020-04-08 16:55:00+00:00,3.537,276.006
alt,2020.294080,20200417 1510,148.600,0.800,22.480,0.060,2020-04-17 15:10:00+00:00,2.263,68.334
alt,2020.313090,20200424 1413,51.200,4.100,22.560,0.080,2020-04-24 14:13:00+00:00,2.911,74.377
alt,2020.326820,20200429 1446,203.100,12.000,22.570,0.050,2020-04-29 14:46:00+00:00,8.246,218.000
alt,2020.348700,20200507 1501,205.700,1.100,22.480,0.020,2020-05-07 15:01:00+00:00,2.372,28.149
alt,2020.368050,20200514 1658,289.800,2.600,22.570,0.100,2020-05-14 16:58:00+00:00,4.641,350.332
alt,2020.384320,20200520 1552,111.400,1.000,22.550,0.020,2020-05-20 15:52:00+00:00,1.350,42.000
alt,2020.422480,20200603 1505,320.600,2.600,22.570,0.030,2020-06-03 15:05:00+00:00,3.990,224.499
alt,2020.441780,20200610 1634,306.800,1.300,22.350,0.040,2020-06-10 16:34:00+00:00,1.811,127.525
alt,2020.460890,20200617 1626,123.800,1.100,22.620,0.030,2020-06-17 16:26:00+00:00,2.178,116.534
alt,2020.482580,20200625 1500,72.600,1.600,22.600,0.050,2020-06-25 15:00:00+00:00,2.060,67.000
alt,2020.504340,20200703 1407,19.500,2.500,22.580,0.020,2020-07-03 14:07:00+00:00,2.567,355.350
alt,2020.518070,20200708 1441,310.000,1.400,22.450,0.050,2020-07-08 14:41:00+00:00,3.795,349.215
alt,2020.556560,20200722 1651,56.900,2.500,22.420,0.030,2020-07-22 16:51:00+00:00,3.090,61.000
alt,2020.600100,20200807 1518,329.600,1.300,22.310,0.010,2020-08-07 15:18:00+00:00,2.954,353.200
alt,2020.613590,20200812 1344,193.000,8.000,22.270,0.030,2020-08-12 13:44:00+00:00,3.032,166.126
alt,2020.633030,20200819 1632,64.100,0.900,22.300,0.060,2020-08-19 16:32:00+00:00,4.080,5.467
alt,2020.674140,20200903 1741,356.200,4.300,22.310,0.030,2020-09-03 17:41:00+00:00,4.219,339.950
alt,2020.709450,20200916 1547,246.300,1.700,22.260,0.040,2020-09-16 15:47:00+00:00,2.002,271.299
alt,2020.747690,20200930 1540,196.600,3.900,22.340,0.020,2020-09-30 15:40:00+00:00,3.780,210.333
alt,2020.769440,20201008 1445,206.900,2.600,22.330,0.000,2020-10-08 14:45:00+00:00,1.252,167.500
alt,2020.791270,20201016 1432,311.000,0.700,22.380,0.170,2020-10-16 14:32:00+00:00,1.587,304.666
alt,2020.824040,20201028 1422,278.900,3.100,22.410,0.050,2020-10-28 14:22:00+00:00,2.391,220.000
alt,2020.843370,20201104 1611,219.200,12.100,22.420,0.010,2020-11-04 16:11:00+00:00,2.256,193.734
alt,2020.868080,20201113 1713,201.200,2.200,22.360,0.020,2020-11-13 17:13:00+00:00,1.050,310.286
alt,2020.900720,20201125 1555,221.000,7.500,22.370,0.020,2020-11-25 15:55:00+00:00,3.092,165.707
alt,2020.920270,20201202 1937,113.600,0.300,22.340,0.060,2020-12-02 19:37:00+00:00,3.184,233.787
alt,2020.939330,20201209 1904,215.500,1.600,22.420,0.000,2020-12-09 19:04:00+00:00,0.901,270.861
alt,2020.958030,20201216 1518,209.000,1.700,22.710,0.180,2020-12-16 15:18:00+00:00,1.314,157.218
alt,2020.996520,20201230 1724,125.800,1.400,22.400,0.010,2020-12-30 17:24:00+00:00,2.176,97.400
alt,2021.035260,20210113 2053,207.400,1.400,22.580,0.230,2021-01-13 20:53:00+00:00,0.350,1.850
alt,2021.054460,20210120 2105,136.600,0.600,22.300,0.020,2021-01-20 21:05:00+00:00,0.853,126.333
alt,2021.073460,20210127 1931,190.100,2.060,22.300,0.010,2021-01-27 19:31:00+00:00,1.202,332.337
alt,2021.092500,20210203 1818,95.000,2.600,22.380,0.020,2021-02-03 18:18:00+00:00,1.010,276.446
alt,2021.111430,20210210 1605,45.000,2.100,22.410,0.030,2021-02-10 16:05:00+00:00,2.714,176.873
alt,2021.130740,20210217 1718,314.000,0.440,22.410,0.010,2021-02-17 17:18:00+00:00,0.995,214.740
alt,2021.150180,20210224 1936,260.000,0.640,22.260,0.080,2021-02-24 19:36:00+00:00,1.570,297.000
alt,2021.169020,20210303 1635,187.000,2.300,22.250,0.020,2021-03-03 16:35:00+00:00,1.709,236.250
alt,2021.188120,20210310 1556,232.000,1.130,22.170,0.010,2021-03-10 15:56:00+00:00,2.210,207.000
alt,2021.226370,20210324 1458,195.740,5.780,22.240,0.030,2021-03-24 14:58:00+00:00,2.810,182.067
alt,2021.264700,20210407 1447,204.900,18.700,22.210,0.010,2021-04-07 14:47:00+00:00,8.361,215.217
alt,2021.283960,20210414 1531,194.900,2.550,22.200,0.020,2021-04-14 15:31:00+00:00,1.292,115.698
alt,2021.303060,20210421 1449,213.300,12.350,22.280,0.070,2021-04-21 14:49:00+00:00,7.840,216.000
alt,2021.324980,20210429 1451,212.000,8.970,22.080,0.060,2021-04-29 14:51:00+00:00,2.752,210.960
alt,2021.341380,20210505 1429,243.000,1.960,22.310,0.080,2021-05-05 14:29:00+00:00,1.765,55.383
alt,2021.363250,20210513 1405,314.000,2.200,22.420,0.050,2021-05-13 14:05:00+00:00,3.859,3.833
alt,2021.382910,20210520 1816,349.000,2.300,22.270,0.020,2021-05-20 18:16:00+00:00,4.316,25.467
alt,2021.399030,20210526 1532,80.600,1.200,22.220,0.050,2021-05-26 15:32:00+00:00,1.449,80.395
alt,2021.421110,20210603 1655,83.700,3.500,22.160,0.090,2021-06-03 16:55:00+00:00,2.217,203.748
alt,2021.434750,20210608 1623,202.200,7.100,22.190,0.010,2021-06-08 16:23:00+00:00,4.342,185.682
alt,2021.453610,20210615 1337,200.700,13.300,22.130,0.010,2021-06-15 13:37:00+00:00,7.556,200.617
alt,2021.475710,20210623 1513,193.900,12.500,22.210,0.020,2021-06-23 15:13:00+00:00,8.605,209.650
alt,2021.500260,20210702 1415,298.000,2.400,22.230,0.070,2021-07-02 14:15:00+00:00,4.610,30.002
alt,2021.516730,20210708 1431,178.500,0.700,22.530,0.070,2021-07-08 14:31:00+00:00,1.128,135.617
alt,2021.533030,20210714 1321,47.600,2.800,22.260,0.020,2021-07-14 13:21:00+00:00,3.478,28.007
alt,2021.552340,20210721 1428,201.100,9.900,22.240,0.020,2021-07-21 14:28:00+00:00,5.788,208.000
alt,2021.571370,20210728 1313,242.600,8.000,22.140,0.070,2021-07-28 13:13:00+00:00,1.751,1.660
alt,2021.593390,20210805 1404,327.000,1.500,22.220,0.070,2021-08-05 14:04:00+00:00,2.894,1.601
alt,2021.609920,20210811 1456,55.300,1.700,22.020,0.090,2021-08-11 14:56:00+00:00,2.513,72.200
alt,2021.631690,20210819 1334,204.500,10.900,21.950,0.090,2021-08-19 13:34:00+00:00,0.637,339.773
alt,2021.645350,20210824 1314,213.400,9.000,21.980,0.050,2021-08-24 13:14:00+00:00,3.011,191.904
alt,2021.686970,20210908 1752,334.600,0.580,22.250,0.100,2021-09-08 17:52:00+00:00,2.086,343.400
alt,2021.705710,20210915 1359,320.000,1.500,21.910,0.010,2021-09-15 13:59:00+00:00,0.520,280.410
alt,2021.724890,20210922 1403,210.800,8.800,22.070,0.030,2021-09-22 14:03:00+00:00,4.292,215.800
alt,2021.744160,20210929 1453,206.900,5.200,22.240,0.030,2021-09-29 14:53:00+00:00,1.816,216.413
alt,2021.763190,20211006 1333,191.800,2.160,22.240,0.110,2021-10-06 13:33:00+00:00,2.625,187.900
alt,2021.785520,20211014 1709,190.000,1.000,22.100,0.050,2021-10-14 17:09:00+00:00,2.232,229.653
alt,2021.801700,20211020 1455,226.500,6.900,22.340,0.110,2021-10-20 14:55:00+00:00,2.598,225.416
alt,2021.820850,20211027 1438,301.000,1.400,22.140,0.050,2021-10-27 14:38:00+00:00,2.501,199.534
alt,2021.842750,20211104 1430,221.900,1.500,22.180,0.060,2021-11-04 14:30:00+00:00,4.200,192.500
alt,2021.859280,20211110 1515,193.200,3.500,22.120,0.160,2021-11-10 15:15:00+00:00,4.385,205.249
alt,2021.878380,20211117 1439,196.200,3.000,22.220,0.050,2021-11-17 14:39:00+00:00,3.481,212.890
alt,2021.897820,20211124 1652,258.000,1.600,22.030,0.110,2021-11-24 16:52:00+00:00,4.304,320.407
alt,2021.917030,20211201 1709,211.100,0.700,22.020,0.060,2021-12-01 17:09:00+00:00,1.466,268.060
alt,2021.935990,20211208 1515,307.100,1.400,22.180,0.120,2021-12-08 15:15:00+00:00,2.368,274.686
alt,2021.955170,20211215 1518,100.600,1.100,22.070,0.030,2021-12-15 15:18:00+00:00,1.875,220.200
alt,2021.974370,20211222 1530,292.200,1.400,22.140,0.030,2021-12-22 15:30:00+00:00,0.935,140.500
alt,2021.993500,20211229 1502,339.000,1.000,22.190,0.070,2021-12-29 15:02:00+00:00,2.791,217.834
alt,2022.012680,20220105 1506,219.000,1.400,22.200,0.030,2022-01-05 15:06:00+00:00,0.838,162.515
alt,2022.037340,20220114 1508,45.500,0.300,22.100,0.040,2022-01-14 15:08:00+00:00,1.571,346.064
alt,2022.053780,20220120 1507,295.100,2.450,22.060,0.090,2022-01-20 15:07:00+00:00,4.144,321.583
alt,2022.070490,20220126 1731,220.000,5.000,22.090,0.010,2022-01-26 17:31:00+00:00,3.485,220.383
alt,2022.089340,20220202 1438,205.770,8.520,22.040,0.020,2022-02-02 14:38:00+00:00,4.081,199.605
alt,2022.108550,20220209 1454,86.180,1.910,21.970,0.010,2022-02-09 14:54:00+00:00,1.520,232.700
alt,2022.127810,20220216 1538,210.630,1.220,22.150,0.090,2022-02-16 15:38:00+00:00,0.845,161.912
alt,2022.146960,20220223 1522,223.830,9.870,22.010,0.020,2022-02-23 15:22:00+00:00,7.227,216.733
alt,2022.166150,20220302 1529,205.550,1.620,21.930,0.000,2022-03-02 15:29:00+00:00,1.600,266.000
alt,2022.185550,20220309 1727,347.820,7.150,22.030,0.010,2022-03-09 17:27:00+00:00,5.402,340.650
alt,2022.204370,20220316 1419,242.640,10.900,21.950,0.030,2022-03-16 14:19:00+00:00,2.382,85.215
alt,2022.223460,20220323 1333,183.740,0.296,22.100,0.090,2022-03-23 13:33:00+00:00,3.432,218.250
alt,2022.261840,20220406 1342,103.310,2.010,21.970,0.050,2022-04-06 13:42:00+00:00,1.244,10.501
alt,2022.281000,20220413 1331,77.000,0.900,22.180,0.050,2022-04-13 13:31:00+00:00,1.271,335.234
alt,2022.300240,20220420 1406,208.600,17.430,22.020,0.020,2022-04-20 14:06:00+00:00,6.820,210.100
alt,2022.338550,20220504 1344,233.610,11.172,22.270,0.230,2022-05-04 13:44:00+00:00,2.232,183.049
alt,2022.360450,20220512 1331,199.790,2.450,22.110,0.090,2022-05-12 13:31:00+00:00,0.445,73.970
alt,2022.376890,20220518 1331,342.500,4.750,21.970,0.000,2022-05-18 13:31:00+00:00,2.566,336.650
alt,2022.398890,20220526 1415,203.020,0.049,22.090,0.080,2022-05-26 14:15:00+00:00,1.270,316.717
alt,2022.415360,20220601 1431,208.310,8.820,22.110,0.140,2022-06-01 14:31:00+00:00,3.062,219.933
alt,2022.434440,20220608 1342,53.290,3.038,21.950,0.020,2022-06-08 13:42:00+00:00,1.294,73.706
alt,2022.453650,20220615 1359,110.790,0.980,22.280,0.100,2022-06-15 13:59:00+00:00,0.925,310.801
alt,2022.472780,20220622 1331,347.270,1.715,21.860,0.140,2022-06-22 13:31:00+00:00,2.901,28.517
alt,2022.492360,20220629 1707,35.030,1.960,21.950,0.060,2022-06-29 17:07:00+00:00,1.453,52.278
alt,2022.511410,20220706 1557,40.530,1.420,22.080,0.090,2022-07-06 15:57:00+00:00,2.077,55.100
alt,2022.530310,20220713 1329,129.200,3.800,22.130,0.240,2022-07-13 13:29:00+00:00,2.042,80.180
alt,2022.549600,20220720 1430,91.400,2.900,21.970,0.050,2022-07-20 14:30:00+00:00,2.690,64.000
alt,2022.571350,20220728 1304,58.500,0.400,21.850,0.030,2022-07-28 13:04:00+00:00,1.119,9.009
alt,2022.606990,20220810 1316,193.000,6.700,21.930,0.040,2022-08-10 13:16:00+00:00,3.145,165.984
alt,2022.626190,20220817 1324,3.000,8.000,21.940,0.110,2022-08-17 13:24:00+00:00,4.208,356.200
alt,2022.645970,20220824 1841,186.000,2.500,21.910,0.010,2022-08-24 18:41:00+00:00,0.714,131.583
alt,2022.683910,20220907 1503,304.000,1.600,21.950,0.000,2022-09-07 15:03:00+00:00,1.840,134.209
alt,2022.744320,20220929 1612,244.000,4.300,21.830,0.050,2022-09-29 16:12:00+00:00,2.968,234.400
alt,2022.760800,20221005 1636,359.000,5.900,21.760,0.040,2022-10-05 16:36:00+00:00,7.946,336.800
alt,2022.798930,20221019 1437,197.100,2.000,21.660,0.090,2022-10-19 14:37:00+00:00,3.522,214.000
alt,2022.809820,20221023 1401,171.000,3.500,21.910,0.020,2022-10-23 14:01:00+00:00,4.981,349.950
alt,2022.824020,20221028 1826,350.000,1.320,21.520,0.030,2022-10-28 18:26:00+00:00,3.446,351.700
alt,2022.837670,20221102 1800,216.000,8.800,21.670,0.120,2022-11-02 18:00:00+00:00,1.500,233.000
alt,2022.856830,20221109 1752,210.000,2.250,21.800,0.040,2022-11-09 17:52:00+00:00,2.282,175.267
alt,2022.895110,20221123 1712,121.630,0.200,21.730,0.010,2022-11-23 17:12:00+00:00,2.654,276.268
