site,dec_date,yyyymmdd hhmmss,wind_dir,wind_spd,HCFC142B,HCFC142B_sd,datetime_utc,api_wind_spd,api_wind_dir
alt,2015.59336,20150805 1348,209.0,17.6,22.83,0.07,2015-08-05 13:48:00+00:00,10.474,199.00000000000003
alt,2015.61803,20150814 1356,64.0,2.1,22.93,0.05,2015-08-14 13:56:00+00:00,1.6866666666666665,86.93333607111883
alt,2015.63166,20150819 1323,59.8,1.32,22.93,0.15,2015-08-19 13:23:00+00:00,1.4320000000000002,59.934769667500404
alt,2015.65373,20150827 1439,190.6,7.84,22.77,0.02,2015-08-27 14:39:00+00:00,5.202,183.0499064221837
alt,2015.67005,20150902 1338,209.3,3.33,22.97,0.21,2015-09-02 13:38:00+00:00,1.493,156.66351413599705
alt,2015.69213,20150910 1504,290.6,4.41,23.1,0.01,2015-09-10 15:04:00+00:00,2.252,217.86668856869713
alt,2015.70839,20150916 1329,219.4,15.63,22.94,0.05,2015-09-16 13:29:00+00:00,6.484,204.51666708928917
alt,2015.72782,20150923 1544,203.6,4.07,23.1,0.02,2015-09-23 15:44:00+00:00,1.7119999999999997,197.53329626474536
alt,2015.74695,20150930 1519,229.1,12.0,22.87,0.06,2015-09-30 15:19:00+00:00,4.589666666666666,208.0
alt,2015.76613,20151007 1516,313.0,2.55,22.74,0.04,2015-10-07 15:16:00+00:00,3.036666666666667,303.79987488068366
alt,2015.80473,20151021 1725,224.0,7.1,23.06,0.02,2015-10-21 17:25:00+00:00,2.94,215.0
alt,2015.82898,20151030 1352,0.7,1.02,23.0,0.0,2015-10-30 13:52:00+00:00,3.93,351.93185723585253
alt,2015.86747,20151113 1503,200.0,18.08,23.34,0.25,2015-11-13 15:03:00+00:00,5.2805,184.04999782961508
alt,2015.88154,20151118 1817,221.1,14.5,23.02,0.07,2015-11-18 18:17:00+00:00,3.9515000000000002,195.71667113401648
alt,2015.90061,20151125 1721,214.9,3.82,23.12,0.0,2015-11-25 17:21:00+00:00,2.858,221.65000346511442
alt,2015.93869,20151209 1453,252.3,1.96,23.07,0.05,2015-12-09 14:53:00+00:00,2.8613333333333335,214.23330124274176
alt,2015.95796,20151216 1545,232.2,11.51,23.1,0.13,2015-12-16 15:45:00+00:00,4.28,210.0
alt,2015.97723,20151223 1630,246.2,1.67,23.12,0.01,2015-12-23 16:30:00+00:00,2.1950000000000003,228.99999999999997
alt,2016.0023,20160101 2013,94.9,1.81,23.06,0.0,2016-01-01 20:13:00+00:00,3.108333333333333,254.94643587569954
alt,2016.01537,20160106 1458,284.7,1.37,23.04,0.11,2016-01-06 14:58:00+00:00,2.8056666666666668,304.93334554765937
alt,2016.03467,20160113 1633,229.27,10.094,22.97,0.1,2016-01-13 16:33:00+00:00,4.5555,217.75015718626625
alt,2016.0569,20160121 1951,229.27,10.094,22.97,0.06,2016-01-21 19:51:00+00:00,2.3015,190.14999546877928
alt,2016.07281,20160127 1535,224.73,1.911,22.9,0.09,2016-01-27 15:35:00+00:00,1.9525000000000001,299.8333168783105
alt,2016.09203,20160203 1626,354.36,1.67,22.9,0.02,2016-02-03 16:26:00+00:00,5.595333333333333,338.70004489227915
alt,2016.11098,20160210 1450,86.7,0.88,22.85,0.01,2016-02-10 14:50:00+00:00,2.6533333333333333,216.83333803426717
alt,2016.13029,20160217 1629,225.78,0.882,22.87,0.1,2016-02-17 16:29:00+00:00,2.8601666666666663,196.03333671462195
alt,2016.14972,20160224 1910,276.82,2.254,22.91,0.01,2016-02-24 19:10:00+00:00,2.24,280.0
alt,2016.18789,20160309 1828,217.59,8.52,22.84,0.06,2016-03-09 18:28:00+00:00,3.2413333333333334,211.19938438239754
alt,2016.20655,20160316 1421,233.0,8.18,22.79,0.01,2016-03-16 14:21:00+00:00,3.7035,238.69997227689282
alt,2016.22607,20160323 1746,280.36,1.568,22.86,0.02,2016-03-23 17:46:00+00:00,1.7806666666666666,332.06697675606307
alt,2016.24501,20160330 1609,249.04,1.862,22.84,0.02,2016-03-30 16:09:00+00:00,0.733,294.19767883600406
alt,2016.28303,20160413 1409,202.97,2.548,22.31,0.06,2016-04-13 14:09:00+00:00,1.6254999999999997,336.94003143283226
alt,2016.30229,20160420 1521,302.2,1.03,22.77,0.05,2016-04-20 15:21:00+00:00,3.42,353.0
alt,2016.32401,20160428 1407,319.6,1.42,22.8,0.01,2016-04-28 14:07:00+00:00,1.64,38.0
alt,2016.36231,20160512 1431,317.8,1.03,22.74,0.08,2016-05-12 14:31:00+00:00,2.3151666666666664,6.033336714621935
alt,2016.3788,20160518 1525,154.3,0.93,22.75,0.17,2016-05-18 15:25:00+00:00,1.1733333333333333,148.67366419333464
alt,2016.39807,20160525 1641,333.7,8.29,22.77,0.03,2016-05-25 16:41:00+00:00,6.4895000000000005,340.6333011046839
alt,2016.41653,20160601 1046,111.2,2.06,22.92,0.06,2016-06-01 10:46:00+00:00,2.1956666666666664,178.86418387059564
alt,2016.43572,20160608 1124,270.2,7.59,22.78,0.01,2016-06-08 11:24:00+00:00,5.4879999999999995,217.79998050225194
alt,2016.46341,20160618 1437,201.1,13.43,22.86,0.06,2016-06-18 14:37:00+00:00,7.860833333333334,194.61666946706285
alt,2016.49632,20160630 1542,194.8,12.98,22.94,0.14,2016-06-30 15:42:00+00:00,9.369,199.7000042647426
alt,2016.53454,20160714 1522,214.09,5.98,23.26,0.46,2016-07-14 15:22:00+00:00,5.232333333333333,189.26669182102574
alt,2016.55082,20160720 1425,205.3,15.19,23.07,0.08,2016-07-20 14:25:00+00:00,9.335833333333333,195.2499444561897
alt,2016.57014,20160727 1606,79.3,4.51,23.0,0.05,2016-07-27 16:06:00+00:00,2.505,288.49954305999836
alt,2016.58905,20160803 1415,244.4,11.07,22.97,0.03,2016-08-03 14:15:00+00:00,6.8375,221.4952312784634
alt,2016.6139,20160812 1630,82.3,3.87,22.89,0.03,2016-08-12 16:30:00+00:00,1.29,99.5
alt,2016.62739,20160817 1501,215.9,7.94,22.89,0.01,2016-08-17 15:01:00+00:00,4.9745,204.9833341376451
alt,2016.64665,20160824 1613,211.08,3.92,22.94,0.01,2016-08-24 16:13:00+00:00,1.762,151.21666178377916
alt,2016.6656,20160831 1438,107.4,4.46,22.95,0.02,2016-08-31 14:38:00+00:00,1.1593333333333333,167.09991509248428
alt,2016.68755,20160908 1527,200.1,6.66,22.97,0.05,2016-09-08 15:27:00+00:00,4.559,195.99999999999997
alt,2016.70654,20160915 1415,261.3,4.07,23.03,0.05,2016-09-15 14:15:00+00:00,5.02,189.7498714675033
alt,2016.7232,20160921 1634,220.11,11.319,22.9,0.01,2016-09-21 16:34:00+00:00,7.018333333333333,211.56666832894928
alt,2016.74202,20160928 1356,204.3,6.47,22.86,0.02,2016-09-28 13:56:00+00:00,2.3713333333333333,208.33299114186804
alt,2016.76146,20161005 1642,225.5,19.6,22.8,0.07,2016-10-05 16:42:00+00:00,7.694,210.70000426474263
alt,2016.78308,20161013 1436,238.9,5.29,22.93,0.04,2016-10-13 14:36:00+00:00,2.2,216.8000658143234
alt,2016.80505,20161021 1531,232.9,5.98,22.87,0.01,2016-10-21 15:31:00+00:00,1.3706666666666667,215.7992665182981
alt,2016.81859,20161026 1430,269.9,4.36,22.94,0.05,2016-10-26 14:30:00+00:00,3.795,196.0
alt,2016.83791,20161102 1610,201.7,9.55,22.92,0.05,2016-11-02 16:10:00+00:00,5.466666666666666,195.33329572471706
alt,2016.93885,20161209 1454,201.7,4.07,23.06,0.08,2016-12-09 14:54:00+00:00,2.763,243.59921039718137
alt,2016.95538,20161215 1603,164.4,1.27,23.03,0.08,2016-12-15 16:03:00+00:00,2.694,225.19986110901633
alt,2016.97174,20161221 1548,233.1,11.51,23.03,0.01,2016-12-21 15:48:00+00:00,2.352,209.0
alt,2016.9967,20161230 1902,211.0,3.58,23.25,0.07,2016-12-30 19:02:00+00:00,3.0073333333333334,209.86676437031932
alt,2017.01007,20170104 1614,217.0,9.85,23.2,0.04,2017-01-04 16:14:00+00:00,5.736666666666666,218.30013080297104
alt,2017.02937,20170111 1719,250.2,1.27,23.05,0.01,2017-01-11 17:19:00+00:00,3.1675000000000004,207.7335912377955
alt,2017.06779,20170125 1750,178.8,1.96,22.98,0.09,2017-01-25 17:50:00+00:00,5.045,214.1666619657328
alt,2017.08678,20170201 1610,197.7,2.4,23.05,0.02,2017-02-01 16:10:00+00:00,2.0183333333333335,192.6690750840227
alt,2017.11143,20170210 1609,184.9,2.06,22.99,0.02,2017-02-10 16:09:00+00:00,3.0604999999999998,220.20783897336838
alt,2017.12561,20170215 2021,255.8,7.5,22.99,0.0,2017-02-15 20:21:00+00:00,7.968999999999999,227.34999653488555
alt,2017.1503,20170224 2037,0.2,6.12,23.15,0.1,2017-02-24 20:37:00+00:00,8.472833333333334,348.14992437237754
alt,2017.17218,20170304 2018,233.4,7.3,22.96,0.01,2017-03-04 20:18:00+00:00,4.856,206.39781326290677
alt,2017.18278,20170308 1708,200.9,2.3,23.28,0.1,2017-03-08 17:08:00+00:00,4.42,232.0
alt,2017.22097,20170322 1541,184.6,1.22,22.84,0.05,2017-03-22 15:41:00+00:00,2.7443333333333335,265.4687323140985
alt,2017.24055,20170329 1911,232.3,15.58,22.9,0.02,2017-03-29 19:11:00+00:00,12.263333333333334,224.54987000301358
alt,2017.25948,20170405 1702,325.4,1.96,22.86,0.05,2017-04-05 17:02:00+00:00,2.109666666666667,187.93334554765937
alt,2017.28402,20170414 1602,345.1,2.74,23.0,0.05,2017-04-14 16:02:00+00:00,6.733666666666667,339.16647585527056
alt,2017.29781,20170419 1651,112.25,2.401,22.94,0.01,2017-04-19 16:51:00+00:00,1.1580000000000001,358.05996856716774
alt,2017.31993,20170427 1835,299.85,1.23,22.76,0.04,2017-04-27 18:35:00+00:00,1.6141666666666667,346.7569870440114
alt,2017.35506,20170510 1422,228.53,7.99,22.91,0.0,2017-05-10 14:22:00+00:00,5.275333333333333,234.56558685114
alt,2017.37438,20170517 1534,57.02,1.96,22.97,0.01,2017-05-17 15:34:00+00:00,1.975,260.5341860148204
alt,2017.39917,20170526 1644,321.5,0.833,22.94,0.03,2017-05-26 16:44:00+00:00,3.7066666666666666,7.332753887071659
alt,2017.41268,20170531 1504,289.14,1.323,22.96,0.09,2017-05-31 15:04:00+00:00,0.6073333333333334,11.272935869446126
alt,2017.43995,20170610 1357,227.15,6.52,23.03,0.21,2017-06-10 13:57:00+00:00,4.301,180.6011107780438
alt,2017.47035,20170621 1615,72.0,5.34,23.23,0.1,2017-06-21 16:15:00+00:00,3.005,103.7500047597378
alt,2017.49227,20170629 1616,331.09,8.918,22.81,0.01,2017-06-29 16:16:00+00:00,4.45,5.752410958246086
alt,2017.5113,20170706 1458,231.6,5.05,22.97,0.01,2017-07-06 14:58:00+00:00,1.7636666666666667,73.93334554765937
alt,2017.53608,20170715 1602,69.04,1.67,23.14,0.01,2017-07-15 16:02:00+00:00,3.3243333333333336,56.933345547659364
alt,2017.56611,20170726 1510,19.15,3.28,22.95,0.1,2017-07-26 15:10:00+00:00,3.3816666666666664,34.84367888992859
alt,2017.5851,20170802 1326,220.39,12.35,22.92,0.03,2017-08-02 13:26:00+00:00,10.963000000000001,212.86665336722274
alt,2017.60445,20170809 1457,6.16,2.65,23.15,0.05,2017-08-09 14:57:00+00:00,3.7785,7.650744207788181
alt,2017.68663,20170908 1455,266.7,3.87,23.2,0.08,2017-09-08 14:55:00+00:00,1.3025000000000002,144.74764421939597
alt,2017.7004,20170913 1532,237.0,1.27,22.81,0.0,2017-09-13 15:32:00+00:00,0.312,201.50003225398723
alt,2017.71967,20170920 1616,205.6,8.232,23.05,0.12,2017-09-20 16:16:00+00:00,5.622666666666667,213.53329626474536
alt,2017.73863,20170927 1423,267.07,0.588,23.1,0.06,2017-09-27 14:23:00+00:00,0.8496666666666668,124.29373443039269
alt,2017.76071,20171005 1548,232.23,0.637,23.24,0.07,2017-10-05 15:48:00+00:00,1.976,212.6240424690498
alt,2017.78012,20171012 1750,342.11,2.156,22.96,0.17,2017-10-12 17:50:00+00:00,2.5716666666666668,337.49987306447656
alt,2017.79622,20171018 1454,277.5,2.548,23.07,0.04,2017-10-18 14:54:00+00:00,0.8340000000000001,268.5123402850844
alt,2017.83454,20171101 1436,70.0,0.88,23.03,0.12,2017-11-01 14:36:00+00:00,6.4239999999999995,344.59984396439455
alt,2017.85399,20171108 1657,211.41,2.744,22.94,0.01,2017-11-08 16:57:00+00:00,1.029,217.88736924366256
alt,2017.87314,20171115 1644,293.61,2.156,23.19,0.14,2017-11-15 16:44:00+00:00,2.018666666666667,260.53329626474533
alt,2017.89213,20171122 1503,232.39,4.116,23.08,0.12,2017-11-22 15:03:00+00:00,7.1484999999999985,201.49783102482428
alt,2017.91143,20171129 1610,268.91,2.646,22.98,0.02,2017-11-29 16:10:00+00:00,2.245,278.13430528581137
alt,2017.93045,20171206 1444,208.72,2.695,22.94,0.16,2017-12-06 14:44:00+00:00,1.288,263.40100150915896
alt,2017.94977,20171213 1558,275.84,2.646,22.91,0.02,2017-12-13 15:58:00+00:00,4.386666666666667,218.93334554765937
alt,2017.97154,20171221 1439,231.79,1.519,22.92,0.0,2017-12-21 14:39:00+00:00,3.3335,226.65000346511445
alt,2017.98811,20171227 1553,225.9,10.339,23.05,0.02,2017-12-27 15:53:00+00:00,7.997999999999999,217.6501083076974
alt,2018.00716,20180103 1443,225.0,5.194,23.03,0.02,2018-01-03 14:43:00+00:00,5.843166666666666,221.43336907447815
alt,2018.02651,20180110 1612,260.9,1.57,23.06,0.03,2018-01-10 16:12:00+00:00,2.3360000000000003,239.8064981379332
alt,2018.0456,20180117 1525,287.5,2.01,22.83,0.05,2018-01-17 15:25:00+00:00,3.0041666666666664,273.6665349803477
alt,2018.10597,20180208 1618,244.6,3.04,22.76,0.0,2018-02-08 16:18:00+00:00,4.0,212.0985355661273
alt,2018.12227,20180214 1503,291.3,1.96,22.82,0.11,2018-02-14 15:03:00+00:00,1.9989999999999999,250.79112501691125
alt,2018.14427,20180222 1548,161.2,0.83,22.78,0.08,2018-02-22 15:48:00+00:00,2.292,84.11948918988963
alt,2018.26203,20180406 1521,166.9,0.83,22.86,0.07,2018-04-06 15:21:00+00:00,0.346,38.083313967945735
alt,2018.27556,20180411 1354,296.3,1.76,22.92,0.19,2018-04-11 13:54:00+00:00,1.722,285.3179651018619
alt,2018.29501,20180418 1615,177.4,1.76,22.9,0.14,2018-04-18 16:15:00+00:00,1.39,170.75059523917488
alt,2018.31675,20180426 1446,237.2,6.1,22.99,0.01,2018-04-26 14:46:00+00:00,2.4263333333333335,24.601046917380447
alt,2018.33318,20180502 1441,192.3,7.5,22.87,0.13,2018-05-02 14:41:00+00:00,2.3120000000000003,31.15294234483322
alt,2018.35239,20180509 1457,183.3,4.6,22.9,0.07,2018-05-09 14:57:00+00:00,3.6425,143.19986110901635
alt,2018.37729,20180518 1705,0.4,8.2,22.83,0.0,2018-05-18 17:05:00+00:00,8.504166666666666,325.83335918807563
alt,2018.39084,20180523 1548,314.9,5.2,22.79,0.08,2018-05-23 15:48:00+00:00,6.966,342.60843906813966
alt,2018.43226,20180607 1835,323.6,2.3,23.02,0.33,2018-06-07 18:35:00+00:00,2.9916666666666667,20.08403977055999
alt,2018.44843,20180613 1614,349.7,6.08,22.74,0.13,2018-06-13 16:14:00+00:00,6.029333333333333,337.2333284894557
alt,2018.46737,20180620 1409,288.2,2.3,22.89,0.14,2018-06-20 14:09:00+00:00,4.569,110.59970996676769
alt,2018.49243,20180629 1742,1.7,2.3,22.79,0.05,2018-06-29 17:42:00+00:00,4.649,356.8002730383411
alt,2018.51134,20180706 1519,207.6,6.5,22.8,0.1,2018-07-06 15:19:00+00:00,5.865,203.2664087622045
alt,2018.52494,20180711 1428,266.8,9.7,22.82,0.01,2018-07-11 14:28:00+00:00,2.1813333333333333,254.46318926251013
alt,2018.54426,20180718 1542,202.0,9.3,22.76,0.01,2018-07-18 15:42:00+00:00,2.399,240.32949746989772
alt,2018.56053,20180724 1417,104.6,4.1,22.81,0.06,2018-07-24 14:17:00+00:00,3.7706666666666666,91.76515151488994
alt,2018.58831,20180803 1737,192.9,9.4,22.66,0.07,2018-08-03 17:37:00+00:00,3.8338333333333336,49.700605478399694
alt,2018.59891,20180807 1426,181.0,8.6,22.73,0.07,2018-08-07 14:26:00+00:00,5.535333333333334,182.86665336722274
alt,2018.62351,20180816 1356,202.0,9.8,22.69,0.1,2018-08-16 13:56:00+00:00,4.684666666666667,197.13331143130287
alt,2018.64869,20180825 1831,116.2,0.4,22.75,0.07,2018-08-25 18:31:00+00:00,2.4585,104.6168118381095
alt,2018.679,20180905 2005,187.8,1.3,22.59,0.05,2018-09-05 20:05:00+00:00,2.84,108.83010188963092
alt,2018.69761,20180912 1502,150.5,1.4,22.61,0.04,2018-09-12 15:02:00+00:00,2.1940000000000004,126.65449764631869
alt,2018.72234,20180921 1543,185.6,2.0,22.54,0.04,2018-09-21 15:43:00+00:00,0.8203333333333332,35.43336907447814
alt,2018.7359,20180926 1429,221.4,11.1,22.56,0.0,2018-09-26 14:29:00+00:00,9.453166666666664,227.0
alt,2018.75519,20181003 1530,180.0,1.2,22.64,0.01,2018-10-03 15:30:00+00:00,1.5299999999999998,224.49999999999997
alt,2018.77433,20181010 1506,233.4,15.1,22.69,0.03,2018-10-10 15:06:00+00:00,11.103000000000002,221.0
alt,2018.79382,20181017 1750,200.8,5.2,22.73,0.04,2018-10-17 17:50:00+00:00,0.995,206.51590170211432
alt,2018.81544,20181025 1513,247.1,5.8,22.87,0.12,2018-10-25 15:13:00+00:00,3.651,194.5149905664146
alt,2018.83198,20181031 1608,234.7,9.8,22.71,0.02,2018-10-31 16:08:00+00:00,4.196666666666666,229.79907051691993
alt,2018.85155,20181107 1935,340.5,3.4,22.96,0.25,2018-11-07 19:35:00+00:00,1.9266666666666667,349.41941375479036
alt,2018.87042,20181114 1653,205.6,4.0,22.89,0.1,2018-11-14 16:53:00+00:00,3.6153333333333335,212.8833373446139
alt,2018.93076,20181206 1727,216.1,1.4,23.0,0.01,2018-12-06 17:27:00+00:00,2.8965,206.0
alt,2018.95249,20181214 1551,236.2,3.7,22.89,0.05,2018-12-14 15:51:00+00:00,4.0,223.55012235085866
alt,2018.96937,20181220 1939,273.7,1.7,22.81,0.04,2018-12-20 19:39:00+00:00,2.5620000000000003,327.7495665866107
alt,2018.98534,20181226 1535,249.1,4.5,22.79,0.0,2018-12-26 15:35:00+00:00,3.349166666666667,210.91692393413217
alt,2019.00446,20190102 1503,281.8,2.0,22.82,0.02,2019-01-02 15:03:00+00:00,1.0775000000000001,157.6507442077882
alt,2019.06208,20190123 1550,206.0,9.6,22.83,0.13,2019-01-23 15:50:00+00:00,3.453333333333333,281.8861742750751
alt,2019.08126,20190130 1548,193.0,3.0,22.73,0.06,2019-01-30 15:48:00+00:00,2.8680000000000003,197.99999999999997
alt,2019.10053,20190206 1636,95.8,1.6,22.77,0.0,2019-02-06 16:36:00+00:00,0.312,315.0
alt,2019.11965,20190213 1606,203.6,3.6,22.68,0.01,2019-02-13 16:06:00+00:00,2.6109999999999998,118.69874612033553
alt,2019.13884,20190220 1615,225.8,0.9,22.82,0.03,2019-02-20 16:15:00+00:00,0.9,209.82526215594086
alt,2019.15793,20190227 1528,205.9,2.4,22.94,0.05,2019-02-27 15:28:00+00:00,2.4146666666666667,199.66582171107999
alt,2019.1801,20190307 1740,222.5,1.3,22.92,0.1,2019-03-07 17:40:00+00:00,1.75,246.66619627955163
alt,2019.19638,20190313 1618,296.2,3.9,22.69,0.01,2019-03-13 16:18:00+00:00,3.1279999999999997,250.39781326290677
alt,2019.22094,20190322 1526,197.4,1.1,22.8,0.0,2019-03-22 15:26:00+00:00,1.3393333333333333,211.92647275130716
alt,2019.23742,20190328 1550,222.7,6.9,22.85,0.03,2019-03-28 15:50:00+00:00,6.88,209.50012693552344
alt,2019.25677,20190404 1717,83.2,3.9,22.79,0.05,2019-04-04 17:17:00+00:00,2.4665,56.71667113401649
alt,2019.27301,20190410 1535,177.8,9.3,23.05,0.08,2019-04-10 15:35:00+00:00,7.950833333333334,215.58333539003104
alt,2019.29761,20190419 1503,268.6,4.7,22.82,0.06,2019-04-19 15:03:00+00:00,3.7039999999999997,228.99999999999997
alt,2019.31403,20190425 1454,337.2,2.5,22.76,0.02,2019-04-25 14:54:00+00:00,7.208,329.8000292434147
alt,2019.33367,20190502 1857,129.9,1.7,22.78,0.01,2019-05-02 18:57:00+00:00,2.8455,347.9500021703849
alt,2019.35523,20190510 1551,289.0,0.4,23.06,0.08,2019-05-10 15:51:00+00:00,1.9865,52.10097902008334
alt,2019.36909,20190515 1713,39.6,3.2,22.68,0.02,2019-05-15 17:13:00+00:00,6.1,350.0
alt,2019.41276,20190531 1548,4.1,8.3,22.71,0.05,2019-05-31 15:48:00+00:00,8.124,4.19350186206678
alt,2019.43183,20190607 1452,76.3,1.76,22.73,0.06,2019-06-07 14:52:00+00:00,2.2566666666666664,335.06814276414747
alt,2019.44591,20190612 1812,219.5,15.7,22.67,0.02,2019-06-12 18:12:00+00:00,8.806000000000001,204.800004873947
alt,2019.46737,20190620 1408,71.3,3.2,22.74,0.08,2019-06-20 14:08:00+00:00,2.3313333333333333,72.94732297273848
alt,2019.54105,20190717 1137,55.6,2.8,22.89,0.05,2019-07-17 11:37:00+00:00,1.4873333333333334,48.99999999999999
alt,2019.56605,20190726 1435,341.4,2.8,22.72,0.04,2019-07-26 14:35:00+00:00,4.541666666666667,355.17234255559345
alt,2019.57966,20190731 1349,232.1,10.0,22.77,0.05,2019-07-31 13:49:00+00:00,6.511833333333334,229.7183189113525
alt,2019.60163,20190808 1419,304.5,1.6,22.79,0.11,2019-08-08 14:19:00+00:00,0.71,331.13997407887763
alt,2019.61851,20190814 1807,55.2,1.9,22.68,0.0,2019-08-14 18:07:00+00:00,2.5453333333333332,41.047074936089174
alt,2019.63733,20190821 1503,227.1,9.5,22.56,0.04,2019-08-21 15:03:00+00:00,4.681500000000001,208.04999782961508
alt,2019.65634,20190828 1330,233.6,6.5,22.63,0.06,2019-08-28 13:30:00+00:00,0.6599999999999999,126.50000000000001
alt,2019.67818,20190905 1253,95.7,4.4,22.75,0.05,2019-09-05 12:53:00+00:00,2.643,143.53359006916105
alt,2019.69496,20190911 1551,337.6,7.6,22.88,0.17,2019-09-11 15:51:00+00:00,6.685499999999999,335.197678836004
alt,2019.71409,20190918 1524,199.6,1.1,22.69,0.04,2019-09-18 15:24:00+00:00,0.9400000000000001,322.00030483563484
alt,2019.73323,20190925 1508,221.6,7.6,22.77,0.27,2019-09-25 15:08:00+00:00,2.784,203.2666322478482
alt,2019.75824,20191004 1809,328.1,0.9,22.71,0.02,2019-10-04 18:09:00+00:00,5.026999999999999,316.7000362506434
alt,2019.77163,20191009 1527,222.4,15.2,22.77,0.08,2019-10-09 15:27:00+00:00,10.449000000000002,216.0
alt,2019.79083,20191016 1540,220.2,6.5,22.65,0.0,2019-10-16 15:40:00+00:00,5.72,205.335261949223
alt,2019.81,20191023 1536,215.3,8.2,22.75,0.15,2019-10-23 15:36:00+00:00,8.19,224.60000243700912
alt,2019.82909,20191030 1449,236.6,0.7,22.84,0.01,2019-10-30 14:49:00+00:00,2.2728333333333333,225.36662815137765
alt,2019.84831,20191106 1513,207.6,1.7,22.7,0.09,2019-11-06 15:13:00+00:00,2.2171666666666665,254.35013185461662
alt,2019.87302,20191115 1541,7.8,1.0,22.68,0.04,2019-11-15 15:41:00+00:00,7.462999999999999,333.8470576551668
alt,2019.88689,20191120 1707,283.0,4.5,22.58,0.02,2019-11-20 17:07:00+00:00,2.5018333333333334,233.1847094401295
alt,2019.90886,20191128 1736,188.1,1.1,22.63,0.02,2019-11-28 17:36:00+00:00,0.718,138.46090064500123
alt,2019.92782,20191205 1541,256.8,1.3,22.58,0.03,2019-12-05 15:41:00+00:00,1.1028333333333333,222.28138586469018
alt,2019.94436,20191211 1636,342.8,11.2,22.59,0.03,2019-12-11 16:36:00+00:00,9.952,331.0
alt,2019.9634,20191218 1523,247.3,1.3,22.56,0.02,2019-12-18 15:23:00+00:00,0.9135000000000001,243.06523033249954
alt,2019.98297,20191225 1849,274.4,3.8,22.61,0.04,2019-12-25 18:49:00+00:00,2.0085,226.08393528806627
alt,2020.00723,20200103 1533,260.0,2.8,22.64,0.01,2020-01-03 15:33:00+00:00,2.6875,316.850431630176
alt,2020.02641,20200110 1557,291.4,3.4,22.55,0.03,2020-01-10 15:57:00+00:00,2.705,268.0
alt,2020.09752,20200205 1637,109.1,2.7,22.52,0.03,2020-02-05 16:37:00+00:00,1.5331666666666668,324.53880005509177
alt,2020.11672,20200212 1717,194.8,1.8,22.56,0.0,2020-02-12 17:17:00+00:00,0.9750000000000001,131.71302580505204
alt,2020.13568,20200219 1550,175.8,1.5,22.52,0.03,2020-02-19 15:50:00+00:00,1.2616666666666667,273.39875988968373
alt,2020.15482,20200226 1558,262.1,0.9,22.54,0.02,2020-02-26 15:58:00+00:00,1.4620000000000002,241.8667643703193
alt,2020.21208,20200318 1455,278.5,3.3,22.36,0.01,2020-03-18 14:55:00+00:00,5.05,227.1666408119244
alt,2020.23118,20200325 1439,268.6,1.5,22.55,0.02,2020-03-25 14:39:00+00:00,1.133,276.30504678258256
alt,2020.25336,20200402 1730,241.1,6.0,22.54,0.07,2020-04-02 17:30:00+00:00,3.1399999999999997,214.0
alt,2020.26969,20200408 1655,242.3,12.5,22.56,0.0,2020-04-08 16:55:00+00:00,3.5366666666666666,276.0055836130033
alt,2020.29408,20200417 1510,148.6,0.8,22.48,0.06,2020-04-17 15:10:00+00:00,2.263333333333333,68.33363423891889
alt,2020.31309,20200424 1413,51.2,4.1,22.56,0.08,2020-04-24 14:13:00+00:00,2.9106666666666667,74.37682188380157
alt,2020.32682,20200429 1446,203.1,12.0,22.57,0.05,2020-04-29 14:46:00+00:00,8.246,217.99999999999997
alt,2020.3487,20200507 1501,205.7,1.1,22.48,0.02,2020-05-07 15:01:00+00:00,2.3721666666666663,28.149414230611615
alt,2020.36805,20200514 1658,289.8,2.6,22.57,0.1,2020-05-14 16:58:00+00:00,4.641,350.3318079127877
alt,2020.38432,20200520 1552,111.4,1.0,22.55,0.02,2020-05-20 15:52:00+00:00,1.35,42.0
alt,2020.42248,20200603 1505,320.6,2.6,22.57,0.03,2020-06-03 15:05:00+00:00,3.99,224.49930195045837
alt,2020.44178,20200610 1634,306.8,1.3,22.35,0.04,2020-06-10 16:34:00+00:00,1.8106666666666666,127.52508968368316
alt,2020.46089,20200617 1626,123.8,1.1,22.62,0.03,2020-06-17 16:26:00+00:00,2.1783333333333337,116.53418601482038
alt,2020.48258,20200625 1500,72.6,1.6,22.6,0.05,2020-06-25 15:00:00+00:00,2.06,67.0
alt,2020.50434,20200703 1407,19.5,2.5,22.58,0.02,2020-07-03 14:07:00+00:00,2.5671666666666666,355.3498916923026
alt,2020.51807,20200708 1441,310.0,1.4,22.45,0.05,2020-07-08 14:41:00+00:00,3.7945,349.21528334953314
alt,2020.55656,20200722 1651,56.9,2.5,22.42,0.03,2020-07-22 16:51:00+00:00,3.09,61.0
alt,2020.6001,20200807 1518,329.6,1.3,22.31,0.01,2020-08-07 15:18:00+00:00,2.954,353.1997269616589
alt,2020.61359,20200812 1344,193.0,8.0,22.27,0.03,2020-08-12 13:44:00+00:00,3.032,166.12587547361142
alt,2020.63303,20200819 1632,64.1,0.9,22.3,0.06,2020-08-19 16:32:00+00:00,4.08,5.466665824242385
alt,2020.67414,20200903 1741,356.2,4.3,22.31,0.03,2020-09-03 17:41:00+00:00,4.219333333333333,339.9498912150797
